Latitude,Longitude
52.29487623375782,4.73485206245909
52.29487623375782,4.740668278081571
52.29487623375782,4.746484493704053
52.29487623375782,4.752300709326534
52.29487623375782,4.758116924949016
52.29487623375782,4.763933140571497
52.29487623375782,4.769749356193978
52.29487623375782,4.77556557181646
52.29487623375782,4.781381787438941
52.29487623375782,4.787198003061422
52.29487623375782,4.793014218683904
52.29487623375782,4.798830434306385
52.29487623375782,4.804646649928867
52.29487623375782,4.810462865551348
52.29487623375782,4.816279081173829
52.29487623375782,4.822095296796311
52.29487623375782,4.827911512418792
52.29487623375782,4.833727728041273
52.29487623375782,4.839543943663755
52.29487623375782,4.845360159286236
52.29487623375782,4.851176374908718
52.29487623375782,4.856992590531199
52.29487623375782,4.86280880615368
52.29487623375782,4.868625021776162
52.29487623375782,4.874441237398643
52.29487623375782,4.880257453021124
52.29487623375782,4.886073668643606
52.29487623375782,4.891889884266087
52.29487623375782,4.897706099888569
52.29487623375782,4.90352231551105
52.29487623375782,4.909338531133531
52.29487623375782,4.915154746756013
52.29487623375782,4.920970962378494
52.29487623375782,4.926787178000975
52.29487623375782,4.932603393623457
52.29487623375782,4.938419609245938
52.29487623375782,4.94423582486842
52.29487623375782,4.950052040490901
52.29487623375782,4.955868256113382
52.29487623375782,4.961684471735864
52.29487623375782,4.967500687358345
52.29487623375782,4.973316902980826
52.29487623375782,4.979133118603308
52.29487623375782,4.984949334225789
52.29487623375782,4.990765549848271
52.29487623375782,4.996581765470752
52.29487623375782,5.002397981093233
52.29487623375782,5.0082141967157146
52.29487623375782,5.014030412338196
52.29487623375782,5.019846627960677
52.29487623375782,5.0256628435831585
52.29487623375782,5.0314790592056395
52.29487623375782,5.0372952748281214
52.29487623375782,5.0431114904506025
52.29755666134527,4.73485206245909
52.29755666134527,4.740668278081571
52.29755666134527,4.746484493704053
52.29755666134527,4.752300709326534
52.29755666134527,4.758116924949016
52.29755666134527,4.763933140571497
52.29755666134527,4.769749356193978
52.29755666134527,4.77556557181646
52.29755666134527,4.781381787438941
52.29755666134527,4.787198003061422
52.29755666134527,4.793014218683904
52.29755666134527,4.798830434306385
52.29755666134527,4.804646649928867
52.29755666134527,4.810462865551348
52.29755666134527,4.816279081173829
52.29755666134527,4.822095296796311
52.29755666134527,4.827911512418792
52.29755666134527,4.833727728041273
52.29755666134527,4.839543943663755
52.29755666134527,4.845360159286236
52.29755666134527,4.851176374908718
52.29755666134527,4.856992590531199
52.29755666134527,4.86280880615368
52.29755666134527,4.868625021776162
52.29755666134527,4.874441237398643
52.29755666134527,4.880257453021124
52.29755666134527,4.886073668643606
52.29755666134527,4.891889884266087
52.29755666134527,4.897706099888569
52.29755666134527,4.90352231551105
52.29755666134527,4.909338531133531
52.29755666134527,4.915154746756013
52.29755666134527,4.920970962378494
52.29755666134527,4.926787178000975
52.29755666134527,4.932603393623457
52.29755666134527,4.938419609245938
52.29755666134527,4.94423582486842
52.29755666134527,4.950052040490901
52.29755666134527,4.955868256113382
52.29755666134527,4.961684471735864
52.29755666134527,4.967500687358345
52.29755666134527,4.973316902980826
52.29755666134527,4.979133118603308
52.29755666134527,4.984949334225789
52.29755666134527,4.990765549848271
52.29755666134527,4.996581765470752
52.29755666134527,5.002397981093233
52.29755666134527,5.0082141967157146
52.29755666134527,5.014030412338196
52.29755666134527,5.019846627960677
52.29755666134527,5.0256628435831585
52.29755666134527,5.0314790592056395
52.29755666134527,5.0372952748281214
52.29755666134527,5.0431114904506025
52.300237088932725,4.73485206245909
52.300237088932725,4.740668278081571
52.300237088932725,4.746484493704053
52.300237088932725,4.752300709326534
52.300237088932725,4.758116924949016
52.300237088932725,4.763933140571497
52.300237088932725,4.769749356193978
52.300237088932725,4.77556557181646
52.300237088932725,4.781381787438941
52.300237088932725,4.787198003061422
52.300237088932725,4.793014218683904
52.300237088932725,4.798830434306385
52.300237088932725,4.804646649928867
52.300237088932725,4.810462865551348
52.300237088932725,4.816279081173829
52.300237088932725,4.822095296796311
52.300237088932725,4.827911512418792
52.300237088932725,4.833727728041273
52.300237088932725,4.839543943663755
52.300237088932725,4.845360159286236
52.300237088932725,4.851176374908718
52.300237088932725,4.856992590531199
52.300237088932725,4.86280880615368
52.300237088932725,4.868625021776162
52.300237088932725,4.874441237398643
52.300237088932725,4.880257453021124
52.300237088932725,4.886073668643606
52.300237088932725,4.891889884266087
52.300237088932725,4.897706099888569
52.300237088932725,4.90352231551105
52.300237088932725,4.909338531133531
52.300237088932725,4.915154746756013
52.300237088932725,4.920970962378494
52.300237088932725,4.926787178000975
52.300237088932725,4.932603393623457
52.300237088932725,4.938419609245938
52.300237088932725,4.94423582486842
52.300237088932725,4.950052040490901
52.300237088932725,4.955868256113382
52.300237088932725,4.961684471735864
52.300237088932725,4.967500687358345
52.300237088932725,4.973316902980826
52.300237088932725,4.979133118603308
52.300237088932725,4.984949334225789
52.300237088932725,4.990765549848271
52.300237088932725,4.996581765470752
52.300237088932725,5.002397981093233
52.300237088932725,5.0082141967157146
52.300237088932725,5.014030412338196
52.300237088932725,5.019846627960677
52.300237088932725,5.0256628435831585
52.300237088932725,5.0314790592056395
52.300237088932725,5.0372952748281214
52.300237088932725,5.0431114904506025
52.302917516520175,4.73485206245909
52.302917516520175,4.740668278081571
52.302917516520175,4.746484493704053
52.302917516520175,4.752300709326534
52.302917516520175,4.758116924949016
52.302917516520175,4.763933140571497
52.302917516520175,4.769749356193978
52.302917516520175,4.77556557181646
52.302917516520175,4.781381787438941
52.302917516520175,4.787198003061422
52.302917516520175,4.793014218683904
52.302917516520175,4.798830434306385
52.302917516520175,4.804646649928867
52.302917516520175,4.810462865551348
52.302917516520175,4.816279081173829
52.302917516520175,4.822095296796311
52.302917516520175,4.827911512418792
52.302917516520175,4.833727728041273
52.302917516520175,4.839543943663755
52.302917516520175,4.845360159286236
52.302917516520175,4.851176374908718
52.302917516520175,4.856992590531199
52.302917516520175,4.86280880615368
52.302917516520175,4.868625021776162
52.302917516520175,4.874441237398643
52.302917516520175,4.880257453021124
52.302917516520175,4.886073668643606
52.302917516520175,4.891889884266087
52.302917516520175,4.897706099888569
52.302917516520175,4.90352231551105
52.302917516520175,4.909338531133531
52.302917516520175,4.915154746756013
52.302917516520175,4.920970962378494
52.302917516520175,4.926787178000975
52.302917516520175,4.932603393623457
52.302917516520175,4.938419609245938
52.302917516520175,4.94423582486842
52.302917516520175,4.950052040490901
52.302917516520175,4.955868256113382
52.302917516520175,4.961684471735864
52.302917516520175,4.967500687358345
