Latitude,Longitude
52.4617513008827,13.31250302062557
52.46390726787092,13.475176982965886
52.46390726787092,13.470529155470448
52.46390726787092,13.340389985598195
52.46390726787092,13.345037813093633
52.46390726787092,13.354333468084508
52.46390726787092,13.321798675616446
52.4617513008827,13.475176982965886
52.4617513008827,13.335742158102757
52.4617513008827,13.321798675616446
52.46390726787092,13.46588132797501
52.46390726787092,13.303207365634695
52.4617513008827,13.461233500479572
52.4617513008827,13.307855193130132
52.4617513008827,13.340389985598195
52.4617513008827,13.354333468084508
52.46390726787092,13.34968564058907
52.46390726787092,13.335742158102757
52.46390726787092,13.437994363002385
52.46390726787092,13.279968228157507
52.4617513008827,13.4891204654522
52.46390726787092,13.424050880516072
52.4617513008827,13.345037813093633
52.4617513008827,13.484472637956761
52.4617513008827,13.293911710643819
52.46390726787092,13.307855193130132
52.4617513008827,13.303207365634695
52.4617513008827,13.424050880516072
52.4617513008827,13.442642190497823
52.4617513008827,13.46588132797501
52.46390726787092,13.331094330607321
52.46390726787092,13.405459570534322
52.4617513008827,13.34968564058907
52.46390726787092,13.317150848121008
52.4617513008827,13.437994363002385
52.4617513008827,13.326446503111884
52.46390726787092,13.44729001799326
52.4617513008827,13.419403053020634
52.46390726787092,13.31250302062557
52.4617513008827,13.298559538139257
52.46390726787092,13.386868260552571
52.46390726787092,13.27532040066207
52.46390726787092,13.270672573166632
52.4617513008827,13.42869870801151
52.4617513008827,13.451937845488699
52.46390726787092,13.42869870801151
52.46390726787092,13.451937845488699
52.4617513008827,13.270672573166632
52.4617513008827,13.317150848121008
52.46390726787092,13.419403053020634
52.46390726787092,13.289263883148383
52.4617513008827,13.386868260552571
52.46390726787092,13.414755225525196
52.46390726787092,13.442642190497823
52.4617513008827,13.27532040066207
52.4617513008827,13.44729001799326
52.4617513008827,13.479824810461324
52.46390726787092,13.293911710643819
52.46390726787092,13.377572605561696
52.46390726787092,13.433346535506947
52.46390726787092,13.368276950570822
52.46390726787092,13.298559538139257
52.46390726787092,13.284616055652945
52.46390726787092,13.382220433057133
52.46390726787092,13.363629123075384
52.4617513008827,13.358981295579946
52.4617513008827,13.396163915543447
52.4617513008827,13.331094330607321
52.46390726787092,13.37292477806626
52.46390726787092,13.391516088048009
52.4617513008827,13.289263883148383
52.4617513008827,13.498416120443073
52.4617513008827,13.456585672984135
52.4617513008827,13.414755225525196
52.4617513008827,13.279968228157507
52.46390726787092,13.461233500479572
52.4617513008827,13.391516088048009
52.4617513008827,13.363629123075384
52.4617513008827,13.368276950570822
52.46390726787092,13.326446503111884
52.4617513008827,13.470529155470448
52.46390726787092,13.41010739802976
52.46390726787092,13.400811743038885
52.46390726787092,13.456585672984135
52.46390726787092,13.396163915543447
52.4617513008827,13.493768292947637
52.4617513008827,13.512359602929386
52.4617513008827,13.405459570534322
52.4617513008827,13.433346535506947
52.4617513008827,13.41010739802976
52.4617513008827,13.284616055652945
52.4617513008827,13.50306394793851
52.4617513008827,13.37292477806626
52.4617513008827,13.382220433057133
52.4617513008827,13.400811743038885
52.4617513008827,13.517007430424824
52.46390726787092,13.358981295579946
52.4617513008827,13.377572605561696
52.4617513008827,13.507711775433949
52.468219201847354,13.340389985598195
52.468219201847354,13.326446503111884
52.46606323485914,13.345037813093633
52.46606323485914,13.326446503111884
52.468219201847354,13.335742158102757
52.468219201847354,13.307855193130132
52.46606323485914,13.331094330607321
52.46606323485914,13.307855193130132
52.46606323485914,13.298559538139257
52.46606323485914,13.289263883148383
52.468219201847354,13.34968564058907
52.46606323485914,13.437994363002385
52.46606323485914,13.340389985598195
52.46606323485914,13.335742158102757
52.46606323485914,13.419403053020634
52.46390726787092,13.479824810461324
52.468219201847354,13.293911710643819
52.46606323485914,13.303207365634695
52.468219201847354,13.433346535506947
52.468219201847354,13.31250302062557
52.468219201847354,13.331094330607321
52.46606323485914,13.479824810461324
52.46606323485914,13.484472637956761
52.468219201847354,13.289263883148383
52.468219201847354,13.270672573166632
52.468219201847354,13.345037813093633
52.46606323485914,13.279968228157507
52.46606323485914,13.270672573166632
52.46606323485914,13.317150848121008
52.46606323485914,13.293911710643819
52.468219201847354,13.396163915543447
52.468219201847354,13.42869870801151
52.468219201847354,13.424050880516072
52.468219201847354,13.354333468084508
52.46606323485914,13.442642190497823
52.46606323485914,13.34968564058907
52.46606323485914,13.358981295579946
52.468219201847354,13.298559538139257
52.46606323485914,13.386868260552571
52.46606323485914,13.424050880516072
52.46606323485914,13.31250302062557
52.46606323485914,13.42869870801151
52.468219201847354,13.317150848121008
52.46606323485914,13.27532040066207
52.46390726787092,13.484472637956761
52.468219201847354,13.386868260552571
52.468219201847354,13.27532040066207
52.46606323485914,13.4891204654522
52.46606323485914,13.321798675616446
52.468219201847354,13.41010739802976
52.468219201847354,13.303207365634695
52.468219201847354,13.405459570534322
52.46606323485914,13.46588132797501
52.46606323485914,13.433346535506947
