Latitude,Longitude
52.4617513008827,13.270672573166632
52.4617513008827,13.277330272011447
52.4617513008827,13.283987970856264
52.4617513008827,13.29064566970108
52.4617513008827,13.297303368545895
52.4617513008827,13.303961067390711
52.4617513008827,13.310618766235528
52.4617513008827,13.317276465080344
52.4617513008827,13.32393416392516
52.4617513008827,13.330591862769976
52.4617513008827,13.337249561614792
52.4617513008827,13.343907260459607
52.4617513008827,13.350564959304425
52.4617513008827,13.35722265814924
52.4617513008827,13.363880356994056
52.4617513008827,13.370538055838871
52.4617513008827,13.377195754683688
52.4617513008827,13.383853453528504
52.4617513008827,13.39051115237332
52.4617513008827,13.397168851218137
52.4617513008827,13.403826550062952
52.4617513008827,13.410484248907768
52.4617513008827,13.417141947752585
52.4617513008827,13.4237996465974
52.4617513008827,13.430457345442216
52.4617513008827,13.437115044287031
52.4617513008827,13.443772743131849
52.4617513008827,13.450430441976664
52.4617513008827,13.45708814082148
52.4617513008827,13.463745839666297
52.4617513008827,13.470403538511112
52.4617513008827,13.477061237355928
52.4617513008827,13.483718936200745
52.4617513008827,13.49037663504556
52.4617513008827,13.497034333890376
52.4617513008827,13.503692032735191
52.4617513008827,13.510349731580009
52.4617513008827,13.517007430424824
52.46483957791988,13.270672573166632
52.46483957791988,13.277330272011447
52.46483957791988,13.283987970856264
52.46483957791988,13.29064566970108
52.46483957791988,13.297303368545895
52.46483957791988,13.303961067390711
52.46483957791988,13.310618766235528
52.46483957791988,13.317276465080344
52.46483957791988,13.32393416392516
52.46483957791988,13.330591862769976
52.46483957791988,13.337249561614792
52.46483957791988,13.343907260459607
52.46483957791988,13.350564959304425
52.46483957791988,13.35722265814924
52.46483957791988,13.363880356994056
52.46483957791988,13.370538055838871
52.46483957791988,13.377195754683688
52.46483957791988,13.383853453528504
52.46483957791988,13.39051115237332
52.46483957791988,13.397168851218137
52.46483957791988,13.403826550062952
52.46483957791988,13.410484248907768
52.46483957791988,13.417141947752585
52.46483957791988,13.4237996465974
52.46483957791988,13.430457345442216
52.46483957791988,13.437115044287031
52.46483957791988,13.443772743131849
52.46483957791988,13.450430441976664
52.46483957791988,13.45708814082148
52.46483957791988,13.463745839666297
52.46483957791988,13.470403538511112
52.46483957791988,13.477061237355928
52.46483957791988,13.483718936200745
52.46483957791988,13.49037663504556
52.46483957791988,13.497034333890376
52.46483957791988,13.503692032735191
52.46483957791988,13.510349731580009
52.46483957791988,13.517007430424824
52.467927854957054,13.270672573166632
52.467927854957054,13.277330272011447
52.467927854957054,13.283987970856264
52.467927854957054,13.29064566970108
52.467927854957054,13.297303368545895
52.467927854957054,13.303961067390711
52.467927854957054,13.310618766235528
52.467927854957054,13.317276465080344
52.467927854957054,13.32393416392516
52.467927854957054,13.330591862769976
52.467927854957054,13.337249561614792
52.467927854957054,13.343907260459607
52.467927854957054,13.350564959304425
52.467927854957054,13.35722265814924
52.467927854957054,13.363880356994056
52.467927854957054,13.370538055838871
52.467927854957054,13.377195754683688
52.467927854957054,13.383853453528504
52.467927854957054,13.39051115237332
52.467927854957054,13.397168851218137
52.467927854957054,13.403826550062952
52.467927854957054,13.410484248907768
52.467927854957054,13.417141947752585
52.467927854957054,13.4237996465974
52.467927854957054,13.430457345442216
52.467927854957054,13.437115044287031
52.467927854957054,13.443772743131849
52.467927854957054,13.450430441976664
52.467927854957054,13.45708814082148
52.467927854957054,13.463745839666297
52.467927854957054,13.470403538511112
52.467927854957054,13.477061237355928
52.467927854957054,13.483718936200745
52.467927854957054,13.49037663504556
52.467927854957054,13.497034333890376
52.467927854957054,13.503692032735191
52.467927854957054,13.510349731580009
52.467927854957054,13.517007430424824
52.47101613199423,13.270672573166632
52.47101613199423,13.277330272011447
52.47101613199423,13.283987970856264
52.47101613199423,13.29064566970108
52.47101613199423,13.297303368545895
52.47101613199423,13.303961067390711
52.47101613199423,13.310618766235528
52.47101613199423,13.317276465080344
52.47101613199423,13.32393416392516
52.47101613199423,13.330591862769976
52.47101613199423,13.337249561614792
52.47101613199423,13.343907260459607
52.47101613199423,13.350564959304425
52.47101613199423,13.35722265814924
52.47101613199423,13.363880356994056
52.47101613199423,13.370538055838871
52.47101613199423,13.377195754683688
52.47101613199423,13.383853453528504
52.47101613199423,13.39051115237332
52.47101613199423,13.397168851218137
52.47101613199423,13.403826550062952
52.47101613199423,13.410484248907768
52.47101613199423,13.417141947752585
52.47101613199423,13.4237996465974
52.47101613199423,13.430457345442216
52.47101613199423,13.437115044287031
52.47101613199423,13.443772743131849
52.47101613199423,13.450430441976664
52.47101613199423,13.45708814082148
52.47101613199423,13.463745839666297
52.47101613199423,13.470403538511112
52.47101613199423,13.477061237355928
52.47101613199423,13.483718936200745
52.47101613199423,13.49037663504556
52.47101613199423,13.497034333890376
52.47101613199423,13.503692032735191
52.47101613199423,13.510349731580009
52.47101613199423,13.517007430424824
52.47410440903141,13.270672573166632
52.47410440903141,13.277330272011447
52.47410440903141,13.283987970856264
52.47410440903141,13.29064566970108
52.47410440903141,13.297303368545895
52.47410440903141,13.303961067390711
52.47410440903141,13.310618766235528
52.47410440903141,13.317276465080344
52.47410440903141,13.32393416392516
52.47410440903141,13.330591862769976
52.47410440903141,13.337249561614792
52.47410440903141,13.343907260459607
52.47410440903141,13.350564959304425
52.47410440903141,13.35722265814924
52.47410440903141,13.363880356994056
52.47410440903141,13.370538055838871
52.47410440903141,13.377195754683688
52.47410440903141,13.383853453528504
52.47410440903141,13.39051115237332
52.47410440903141,13.397168851218137
52.47410440903141,13.403826550062952
52.47410440903141,13.410484248907768
52.47410440903141,13.417141947752585
52.47410440903141,13.4237996465974
52.47410440903141,13.430457345442216
52.47410440903141,13.437115044287031
52.47410440903141,13.443772743131849
52.47410440903141,13.450430441976664
52.47410440903141,13.45708814082148
52.47410440903141,13.463745839666297
52.47410440903141,13.470403538511112
52.47410440903141,13.477061237355928
52.47410440903141,13.483718936200745
52.47410440903141,13.49037663504556
52.47410440903141,13.497034333890376
52.47410440903141,13.503692032735191
